sats,time,lat,long,velocity_kmh,heading,height,Vert_accel,basura
011,402955.00,-01650.541690,+03894.627630,128.53,272.99,+0297.08,-0000.17,
011,402955.10,-01650.541550,+03894.629790,128.60,274.21,+0297.20,+0000.03,
011,402955.20,-01650.541320,+03894.631980,129.82,276.64,+0297.14,-0000.19,
011,402955.30,-01650.541040,+03894.634190,132.19,278.34,+0297.12,-0000.37,
011,402955.40,-01650.540690,+03894.636400,132.74,279.79,+0297.15,-0000.31,
011,402955.50,-01650.540270,+03894.638630,134.32,281.85,+0297.16,-0000.33,
011,402955.60,-01650.539790,+03894.640880,136.22,283.51,+0297.13,-0000.39,
011,402955.70,-01650.539240,+03894.643130,137.80,285.18,+0297.20,-0000.31,
011,402955.80,-01650.538640,+03894.645370,138.06,286.63,+0297.21,-0000.32,
011,402955.90,-01650.537960,+03894.647620,139.15,288.58,+0297.14,-0000.27,
011,402956.00,-01650.537220,+03894.649850,140.32,290.42,+0297.08,-0000.11,
011,402956.10,-01650.536420,+03894.652090,142.36,292.22,+0297.12,-0000.06,
011,402956.20,-01650.535560,+03894.654330,144.33,293.96,+0297.14,-0000.25,
011,402956.30,-01650.534630,+03894.656570,146.01,295.17,+0297.15,-0000.19,
011,402956.40,-01650.533650,+03894.658810,147.24,296.49,+0297.11,-0000.19,
011,402956.50,-01650.532600,+03894.661030,148.35,298.04,+0297.14,-0000.35,
011,402956.60,-01650.531500,+03894.663220,149.51,299.94,+0297.06,-0000.26,
011,402956.70,-01650.530340,+03894.665380,149.81,301.58,+0296.98,-0000.25,
011,402956.80,-01650.529120,+03894.667550,151.28,302.88,+0296.92,-0000.36,
011,402956.90,-01650.527830,+03894.669690,152.87,304.41,+0296.79,-0000.34,
011,402957.00,-01650.526500,+03894.671830,154.35,305.51,+0296.73,-0000.40,
011,402957.10,-01650.525110,+03894.673950,156.20,306.90,+0296.67,-0000.34,
011,402957.20,-01650.523640,+03894.676060,158.01,308.34,+0296.61,-0000.44,
011,402957.30,-01650.522110,+03894.678120,159.06,310.11,+0296.56,-0000.47,
011,402957.40,-01650.520510,+03894.680140,159.99,311.69,+0296.61,-0000.41,
011,402957.50,-01650.518870,+03894.682150,161.31,312.81,+0296.57,-0000.36,
011,402957.60,-01650.517170,+03894.684110,161.52,314.49,+0296.54,-0000.30,
011,402957.70,-01650.515430,+03894.686030,161.94,315.68,+0296.54,-0000.22,
011,402957.80,-01650.513640,+03894.687930,163.51,317.11,+0296.44,-0000.35,
011,402957.90,-01650.511790,+03894.689790,165.24,318.42,+0296.41,-0000.55,
011,402958.00,-01650.509890,+03894.691600,166.15,319.82,+0296.54,-0000.39,
011,402958.10,-01650.507930,+03894.693340,166.55,321.19,+0296.74,-0000.35,
011,402958.20,-01650.505940,+03894.695070,167.21,322.06,+0296.80,-0000.33,
011,402958.30,-01650.503900,+03894.696750,168.36,323.48,+0296.95,-0000.28,
011,402958.40,-01650.501800,+03894.698400,169.96,324.94,+0296.96,-0000.35,
011,402958.50,-01650.499670,+03894.700010,170.67,326.27,+0296.87,-0000.45,
011,402958.60,-01650.497480,+03894.701570,171.69,327.60,+0296.80,-0000.50,
011,402958.70,-01650.495270,+03894.703090,172.21,328.23,+0296.85,-0000.40,
011,402958.80,-01650.493030,+03894.704570,172.80,329.07,+0297.01,-0000.33,
011,402958.90,-01650.490770,+03894.706000,172.16,330.21,+0297.17,-0000.05,
011,402959.00,-01650.488460,+03894.707400,173.85,331.51,+0297.27,+0000.02,
011,402959.10,-01650.486120,+03894.708750,174.73,332.40,+0297.41,+0000.06,
011,402959.20,-01650.483730,+03894.710060,176.85,333.43,+0297.64,-0000.02,
011,402959.30,-01650.481310,+03894.711380,178.55,333.88,+0297.74,-0000.23,
011,402959.40,-01650.478860,+03894.712670,179.96,334.39,+0297.90,-0000.16,
011,402959.50,-01650.476390,+03894.713960,181.13,334.54,+0298.08,-0000.04,
011,402959.60,-01650.473910,+03894.715270,182.09,334.43,+0298.24,+0000.00,
011,402959.70,-01650.471420,+03894.716600,183.22,334.11,+0298.33,+0000.18,
011,402959.80,-01650.468930,+03894.717960,183.47,334.10,+0298.33,+0000.06,
011,402959.90,-01650.466440,+03894.719350,184.50,333.14,+0298.24,+0000.20,
011,403000.00,-01650.463950,+03894.720790,186.06,332.49,+0298.26,+0000.35,
011,403000.10,-01650.461470,+03894.722280,187.24,331.78,+0298.30,+0000.36,
011,403000.20,-01650.458980,+03894.723810,188.32,331.11,+0298.29,+0000.55,
011,403000.30,-01650.456550,+03894.725350,186.43,330.34,+0298.38,+0000.64,
011,403000.40,-01650.454170,+03894.726910,183.92,329.67,+0298.61,+0000.78,
011,403000.50,-01650.451850,+03894.728470,180.34,329.01,+0298.82,+0000.82,
011,403000.60,-01650.449600,+03894.730020,176.55,328.48,+0299.08,+0000.86,
011,403000.70,-01650.447430,+03894.731570,172.31,327.61,+0299.37,+0000.99,
011,403000.80,-01650.445300,+03894.733130,169.76,326.92,+0299.62,+0000.96,
011,403000.90,-01650.443240,+03894.734690,165.87,326.11,+0299.77,+0000.95,
011,403001.00,-01650.441260,+03894.736260,161.76,325.13,+0299.85,+0000.85,
011,403001.10,-01650.439320,+03894.737800,158.36,324.58,+0299.98,+0000.85,
011,403001.20,-01650.437440,+03894.739340,155.07,323.76,+0300.14,+0000.88,
011,403001.30,-01650.435620,+03894.740880,151.51,323.04,+0300.28,+0000.87,
011,403001.40,-01650.433850,+03894.742400,148.75,322.41,+0300.44,+0000.83,
011,403001.50,-01650.432140,+03894.743920,145.09,321.58,+0300.64,+0000.74,
011,403001.60,-01650.430480,+03894.745420,141.57,320.87,+0300.69,+0000.72,
011,403001.70,-01650.428870,+03894.746900,138.40,320.16,+0300.84,+0000.79,
011,403001.80,-01650.427330,+03894.748370,134.47,319.19,+0300.96,+0000.99,
011,403001.90,-01650.425850,+03894.749850,131.62,318.20,+0301.01,+0000.96,
011,403002.00,-01650.424420,+03894.751320,128.63,317.18,+0301.16,+0000.86,
011,403002.10,-01650.423030,+03894.752790,125.69,315.64,+0301.21,+0000.86,
011,403002.20,-01650.421710,+03894.754270,123.94,314.33,+0301.35,+0000.74,
011,403002.30,-01650.420440,+03894.755760,121.52,313.22,+0301.34,+0000.69,
011,403002.40,-01650.419230,+03894.757260,119.59,311.76,+0301.26,+0000.53,
011,403002.50,-01650.418070,+03894.758760,117.71,310.74,+0301.16,+0000.33,
011,403002.60,-01650.416960,+03894.760280,115.60,308.91,+0301.11,+0000.15,
011,403002.70,-01650.415910,+03894.761820,113.99,306.92,+0301.07,-0000.18,
011,403002.80,-01650.414940,+03894.763430,114.45,303.40,+0301.16,-0000.26,
011,403002.90,-01650.414060,+03894.765100,114.07,300.14,+0301.20,-0000.22,
011,403003.00,-01650.413270,+03894.766820,114.22,297.07,+0301.18,-0000.13,
011,403003.10,-01650.412570,+03894.768600,114.51,293.40,+0301.25,+0000.07,
011,403003.20,-01650.411960,+03894.770400,113.51,290.48,+0301.32,+0000.13,
011,403003.30,-01650.411430,+03894.772210,112.63,288.33,+0301.33,+0000.25,
011,403003.40,-01650.410970,+03894.774080,113.91,285.78,+0301.37,+0000.29,
011,403003.50,-01650.410600,+03894.775980,114.51,282.78,+0301.42,+0000.44,
011,403003.60,-01650.410310,+03894.777860,112.85,280.34,+0301.49,+0000.69,
011,403003.70,-01650.410120,+03894.779730,111.77,277.61,+0301.64,+0001.06,
011,403003.80,-01650.410000,+03894.781620,112.12,274.85,+0301.82,+0001.14,
011,403003.90,-01650.409950,+03894.783490,111.20,272.58,+0302.02,+0001.18,
011,403004.00,-01650.409970,+03894.785380,111.48,270.10,+0302.22,+0001.26,
011,403004.10,-01650.410080,+03894.787260,110.58,267.55,+0302.45,+0001.08,
011,403004.20,-01650.410220,+03894.789130,111.19,265.36,+0302.66,+0001.32,
011,403004.30,-01650.410430,+03894.791000,110.80,263.13,+0302.73,+0001.50,
011,403004.40,-01650.410680,+03894.792880,110.99,261.56,+0302.80,+0001.03,
011,403004.50,-01650.410970,+03894.794770,113.04,260.21,+0303.07,+0001.04,
011,403004.60,-01650.411310,+03894.796650,113.61,258.60,+0303.25,+0001.03,
011,403004.70,-01650.411710,+03894.798550,114.14,256.97,+0303.29,+0000.59,
011,403004.80,-01650.412160,+03894.800460,116.31,255.21,+0303.33,+0000.34,
011,403004.90,-01650.412660,+03894.802370,117.45,253.59,+0303.29,+0000.08,
011,403005.00,-01650.413190,+03894.804300,118.80,252.75,+0303.27,-0000.24,
011,403005.10,-01650.413770,+03894.806240,120.67,251.36,+0303.29,-0000.37,
011,403005.20,-01650.414400,+03894.808190,122.78,249.68,+0303.27,-0000.55,
011,403005.30,-01650.415090,+03894.810150,124.89,248.08,+0303.21,-0000.75,
011,403005.40,-01650.415840,+03894.812110,126.57,246.64,+0303.15,-0000.72,
011,403005.50,-01650.416620,+03894.814070,128.34,245.41,+0303.08,-0000.84,
011,403005.60,-01650.417440,+03894.816050,129.29,244.46,+0302.92,-0000.94,
011,403005.70,-01650.418280,+03894.818040,131.17,243.98,+0302.77,-0001.03,
011,403005.80,-01650.419130,+03894.820070,133.12,243.79,+0302.58,-0001.08,
011,403005.90,-01650.419990,+03894.822120,134.46,243.98,+0302.42,-0001.07,
011,403006.00,-01650.420840,+03894.824220,137.30,244.61,+0302.38,-0000.98,
011,403006.10,-01650.421700,+03894.826350,138.99,245.40,+0302.34,-0000.89,
011,403006.20,-01650.422540,+03894.828510,140.31,246.14,+0302.32,-0000.71,
011,403006.30,-01650.423360,+03894.830710,142.21,246.90,+0302.39,-0000.44,
011,403006.40,-01650.424160,+03894.832940,143.36,247.72,+0302.52,-0000.20,
011,403006.50,-01650.424940,+03894.835210,144.75,248.87,+0302.58,+0000.07,
011,403006.60,-01650.425700,+03894.837510,146.56,249.43,+0302.70,+0000.09,
011,403006.70,-01650.426420,+03894.839850,147.23,250.64,+0302.73,+0000.43,
011,403006.80,-01650.427090,+03894.842250,148.71,252.21,+0302.73,+0000.49,
011,403006.90,-01650.427730,+03894.844660,149.77,253.22,+0302.89,+0000.66,
011,403007.00,-01650.428340,+03894.847110,151.29,254.37,+0303.01,+0000.67,
011,403007.10,-01650.428900,+03894.849610,152.47,255.64,+0303.05,+0000.62,
011,403007.20,-01650.429410,+03894.852130,153.25,256.97,+0303.15,+0000.72,
011,403007.30,-01650.429900,+03894.854680,154.09,257.83,+0303.29,+0000.55,
011,403007.40,-01650.430360,+03894.857260,155.58,258.61,+0303.38,+0000.53,
011,403007.50,-01650.430790,+03894.859880,156.73,259.60,+0303.40,+0000.29,
011,403007.60,-01650.431210,+03894.862510,157.56,260.17,+0303.44,+0000.08,
011,403007.70,-01650.431570,+03894.865180,159.53,261.28,+0303.46,+0000.28,
011,403007.80,-01650.431900,+03894.867880,160.61,262.58,+0303.45,+0000.24,
011,403007.90,-01650.432200,+03894.870580,160.72,263.61,+0303.52,+0000.11,
011,403008.00,-01650.432460,+03894.873320,162.07,264.39,+0303.54,+0000.09,
011,403008.10,-01650.432680,+03894.876090,163.91,265.50,+0303.51,+0000.13,
011,403008.20,-01650.432880,+03894.878880,165.22,266.12,+0303.50,+0000.11,
011,403008.30,-01650.433070,+03894.881710,166.81,266.15,+0303.47,+0000.13,
011,403008.40,-01650.433260,+03894.884550,167.83,265.95,+0303.44,+0000.16,
011,403008.50,-01650.433490,+03894.887410,169.02,265.23,+0303.39,+0000.06,
011,403008.60,-01650.433760,+03894.890290,170.71,264.19,+0303.35,+0000.11,
011,403008.70,-01650.434080,+03894.893190,171.10,263.14,+0303.30,+0000.05,
011,403008.80,-01650.434450,+03894.896090,172.48,261.98,+0303.18,+0000.03,
011,403008.90,-01650.434870,+03894.899000,173.71,260.90,+0303.13,-0000.14,
011,403009.00,-01650.435330,+03894.901890,174.45,259.88,+0303.17,-0000.03,
011,403009.10,-01650.435860,+03894.904800,175.61,258.78,+0303.21,+0000.19,
011,403009.20,-01650.436420,+03894.907720,176.17,257.93,+0303.26,+0000.06,
011,403009.30,-01650.437060,+03894.910630,178.05,256.50,+0303.36,+0000.07,
011,403009.40,-01650.437780,+03894.913540,178.64,254.90,+0303.45,+0000.00,
011,403009.50,-01650.438560,+03894.916420,178.70,253.41,+0303.49,-0000.01,
011,403009.60,-01650.439400,+03894.919310,180.27,252.18,+0303.52,-0000.11,
011,403009.70,-01650.440270,+03894.922210,181.02,251.42,+0303.50,-0000.00,
011,403009.80,-01650.441210,+03894.925080,180.22,249.84,+0303.38,-0000.00,
011,403009.90,-01650.442250,+03894.927890,180.02,247.75,+0303.34,+0000.09,
011,403010.00,-01650.443350,+03894.930680,180.14,246.29,+0303.32,+0000.08,
011,403010.10,-01650.444520,+03894.933430,179.76,244.62,+0303.30,-0000.12,
011,403010.20,-01650.445770,+03894.936110,178.82,242.70,+0303.32,-0000.07,
011,403010.30,-01650.447070,+03894.938730,177.66,241.01,+0303.35,+0000.00,
011,403010.40,-01650.448440,+03894.941290,176.36,239.10,+0303.36,+0000.06,
011,403010.50,-01650.449860,+03894.943820,175.86,237.93,+0303.30,-0000.12,
011,403010.60,-01650.451310,+03894.946280,174.67,236.42,+0303.37,-0000.00,
011,403010.70,-01650.452810,+03894.948680,173.48,235.01,+0303.54,+0000.11,
011,403010.80,-01650.454370,+03894.951040,172.60,233.06,+0303.44,+0000.12,
011,403010.90,-01650.455990,+03894.953350,172.56,231.27,+0303.41,+0000.16,
011,403011.00,-01650.457660,+03894.955580,172.03,229.96,+0303.47,+0000.15,
011,403011.10,-01650.459380,+03894.957760,171.92,228.28,+0303.53,+0000.19,
011,403011.20,-01650.461160,+03894.959880,172.17,226.66,+0303.59,+0000.24,
011,403011.30,-01650.462980,+03894.961970,172.03,225.55,+0303.62,+0000.28,
011,403011.40,-01650.464850,+03894.964000,172.59,223.86,+0303.58,+0000.17,
011,403011.50,-01650.466800,+03894.965960,172.93,221.95,+0303.49,+0000.09,
011,403011.60,-01650.468780,+03894.967860,171.87,220.51,+0303.50,-0000.04,
011,403011.70,-01650.470790,+03894.969690,171.28,219.07,+0303.44,-0000.14,
011,403011.80,-01650.472840,+03894.971440,170.19,217.13,+0303.38,-0000.18,
011,403011.90,-01650.474920,+03894.973110,169.93,215.96,+0303.45,-0000.16,
011,403012.00,-01650.477050,+03894.974700,169.02,213.73,+0303.38,-0000.18,
011,403012.10,-01650.479210,+03894.976220,168.17,212.08,+0303.27,-0000.17,
011,403012.20,-01650.481400,+03894.977670,168.14,210.41,+0303.17,-0000.31,
011,403012.30,-01650.483610,+03894.979040,167.60,208.77,+0303.13,-0000.20,
011,403012.40,-01650.485880,+03894.980330,168.01,206.79,+0303.07,-0000.17,
011,403012.50,-01650.488190,+03894.981530,168.10,204.89,+0303.11,-0000.05,
011,403012.60,-01650.490520,+03894.982680,168.08,203.55,+0303.09,-0000.10,
011,403012.70,-01650.492870,+03894.983770,168.09,202.49,+0303.16,-0000.15,
011,403012.80,-01650.495250,+03894.984810,168.60,201.22,+0303.20,-0000.17,
011,403012.90,-01650.497650,+03894.985770,169.00,199.76,+0303.26,-0000.06,
011,403013.00,-01650.500100,+03894.986620,169.88,197.38,+0303.26,+0000.15,
011,403013.10,-01650.502610,+03894.987390,171.53,195.37,+0303.23,+0000.11,
011,403013.20,-01650.505120,+03894.988100,171.48,194.14,+0303.18,+0000.08,
011,403013.30,-01650.507660,+03894.988730,171.93,192.59,+0303.16,-0000.03,
011,403013.40,-01650.510230,+03894.989270,173.19,190.74,+0303.22,+0000.09,
011,403013.50,-01650.512830,+03894.989710,174.15,188.83,+0303.15,+0000.05,
011,403013.60,-01650.515450,+03894.990080,174.34,187.41,+0303.07,-0000.02,
011,403013.70,-01650.518090,+03894.990360,175.08,185.61,+0303.06,-0000.01,
011,403013.80,-01650.520750,+03894.990540,175.90,183.95,+0303.04,+0000.22,
011,403013.90,-01650.523420,+03894.990660,176.75,182.35,+0303.04,+0000.19,
011,403014.00,-01650.526120,+03894.990710,178.52,180.99,+0303.02,+0000.18,
011,403014.10,-01650.528820,+03894.990690,178.85,179.22,+0302.93,+0000.18,
011,403014.20,-01650.531530,+03894.990580,179.86,177.98,+0303.05,+0000.15,
011,403014.30,-01650.534240,+03894.990420,179.87,176.77,+0303.15,+0000.10,
011,403014.40,-01650.536970,+03894.990180,181.08,175.20,+0303.17,+0000.17,
011,403014.50,-01650.539700,+03894.989880,181.85,174.08,+0303.12,+0000.09,
011,403014.60,-01650.542440,+03894.989510,182.55,172.73,+0303.03,-0000.01,
011,403014.70,-01650.545170,+03894.989040,183.46,171.13,+0303.05,+0000.13,
011,403014.80,-01650.547910,+03894.988480,184.32,169.63,+0303.16,+0000.17,
011,403014.90,-01650.550630,+03894.987850,184.65,168.42,+0303.24,+0000.16,
011,403015.00,-01650.553350,+03894.987150,184.94,167.07,+0303.37,+0000.20,
011,403015.10,-01650.556060,+03894.986380,185.41,165.74,+0303.55,+0000.26,
011,403015.20,-01650.558780,+03894.985540,187.54,164.35,+0303.65,+0000.20,
011,403015.30,-01650.561540,+03894.984650,190.79,163.35,+0303.51,-0000.10,
011,403015.40,-01650.564290,+03894.983660,192.57,161.92,+0303.43,-0000.12,
011,403015.50,-01650.567000,+03894.982590,191.44,160.66,+0303.48,+0000.07,
011,403015.60,-01650.569690,+03894.981460,191.77,159.43,+0303.51,+0000.25,
011,403015.70,-01650.572370,+03894.980260,192.26,157.91,+0303.56,+0000.29,
011,403015.80,-01650.575040,+03894.979000,192.48,157.02,+0303.52,+0000.21,
011,403015.90,-01650.577680,+03894.977690,194.12,155.77,+0303.54,+0000.45,
011,403016.00,-01650.580300,+03894.976300,193.38,154.52,+0303.58,+0000.41,
011,403016.10,-01650.582900,+03894.974870,193.25,153.72,+0303.60,+0000.40,
011,403016.20,-01650.585500,+03894.973370,195.51,152.74,+0303.60,+0000.38,
011,403016.30,-01650.588120,+03894.971830,196.12,152.02,+0303.59,+0000.14,
011,403016.40,-01650.590700,+03894.970210,196.46,150.95,+0303.63,+0000.16,
011,403016.50,-01650.593280,+03894.968540,197.85,150.10,+0303.76,+0000.23,
011,403016.60,-01650.595850,+03894.966830,197.99,149.42,+0303.82,+0000.08,
011,403016.70,-01650.598420,+03894.965080,199.31,148.83,+0303.84,+0000.07,
011,403016.80,-01650.600990,+03894.963300,200.31,148.44,+0303.86,+0000.08,
011,403016.90,-01650.603560,+03894.961500,200.95,147.90,+0303.88,+0000.06,
011,403017.00,-01650.606110,+03894.959670,201.74,147.40,+0303.82,+0000.02,
011,403017.10,-01650.608660,+03894.957810,202.08,146.90,+0303.77,-0000.09,
011,403017.20,-01650.611200,+03894.955900,203.25,146.17,+0303.70,-0000.02,
011,403017.30,-01650.613740,+03894.953980,204.02,145.88,+0303.66,-0000.07,
011,403017.40,-01650.616250,+03894.952020,203.41,145.24,+0303.62,+0000.06,
011,403017.50,-01650.618750,+03894.950050,203.86,145.05,+0303.58,+0000.17,
011,403017.60,-01650.621270,+03894.948060,204.19,145.03,+0303.61,+0000.21,
011,403017.70,-01650.623820,+03894.946090,205.46,145.46,+0303.66,+0000.12,
011,403017.80,-01650.626400,+03894.944150,207.18,146.09,+0303.61,+0000.04,
011,403017.90,-01650.629010,+03894.942210,207.59,146.55,+0303.66,+0000.10,
011,403018.00,-01650.631630,+03894.940300,207.96,147.11,+0303.70,+0000.08,
011,403018.10,-01650.634290,+03894.938410,209.10,147.64,+0303.67,-0000.03,
011,403018.20,-01650.636980,+03894.936550,209.40,148.34,+0303.78,+0000.01,
011,403018.30,-01650.639690,+03894.934710,209.99,149.06,+0303.85,+0000.08,
011,403018.40,-01650.642450,+03894.932930,211.06,150.05,+0303.90,+0000.15,
011,403018.50,-01650.645240,+03894.931180,211.84,150.94,+0303.93,+0000.15,
011,403018.60,-01650.648060,+03894.929470,212.25,151.63,+0303.93,+0000.02,
011,403018.70,-01650.650900,+03894.927810,213.31,152.40,+0303.91,+0000.13,
011,403018.80,-01650.653760,+03894.926180,213.68,153.06,+0303.90,-0000.05,
011,403018.90,-01650.656650,+03894.924590,214.24,153.73,+0303.86,-0000.06,
011,403019.00,-01650.659570,+03894.923030,215.25,154.59,+0303.85,-0000.04,
011,403019.10,-01650.662510,+03894.921500,215.07,155.30,+0303.86,-0000.16,
011,403019.20,-01650.665460,+03894.920030,215.02,156.14,+0303.86,-0000.06,
011,403019.30,-01650.668410,+03894.918600,213.18,156.93,+0303.86,-0000.15,
011,403019.40,-01650.671330,+03894.917220,209.20,157.70,+0303.85,-0000.13,
011,403019.50,-01650.674210,+03894.915910,205.56,158.48,+0303.91,-0000.03,
011,403019.60,-01650.677060,+03894.914650,202.11,159.14,+0303.94,+0000.02,
011,403019.70,-01650.679880,+03894.913460,198.95,159.83,+0303.97,-0000.05,
011,403019.80,-01650.682660,+03894.912320,196.00,160.53,+0303.98,-0000.05,
011,403019.90,-01650.685400,+03894.911240,192.26,161.18,+0303.95,-0000.04,
011,403020.00,-01650.688090,+03894.910210,188.91,161.75,+0303.93,-0000.06,
011,403020.10,-01650.690750,+03894.909230,185.19,162.53,+0303.89,-0000.01,
011,403020.20,-01650.693390,+03894.908320,182.66,163.40,+0303.84,-0000.32,
011,403020.30,-01650.696010,+03894.907470,180.99,164.16,+0303.78,-0000.34,
011,403020.40,-01650.698600,+03894.906690,177.88,165.24,+0303.66,-0000.30,
011,403020.50,-01650.701110,+03894.905950,173.14,165.79,+0303.55,-0000.25,
011,403020.60,-01650.703600,+03894.905280,170.21,166.82,+0303.46,-0000.25,
011,403020.70,-01650.706040,+03894.904670,166.89,167.98,+0303.41,-0000.07,
011,403020.80,-01650.708450,+03894.904100,163.67,168.37,+0303.37,-0000.07,
011,403020.90,-01650.710830,+03894.903580,160.92,169.20,+0303.33,-0000.10,
011,403021.00,-01650.713170,+03894.903100,158.36,169.90,+0303.30,-0000.01,
011,403021.10,-01650.715490,+03894.902650,155.84,170.40,+0303.23,-0000.05,
011,403021.20,-01650.717770,+03894.902230,153.53,170.93,+0303.17,-0000.12,
011,403021.30,-01650.720010,+03894.901850,150.20,171.30,+0303.07,-0000.34,
011,403021.40,-01650.722220,+03894.901490,147.70,172.12,+0302.98,-0000.35,
011,403021.50,-01650.724400,+03894.901180,145.64,172.79,+0302.89,-0000.30,
011,403021.60,-01650.726530,+03894.900890,142.78,173.34,+0302.80,-0000.31,
011,403021.70,-01650.728630,+03894.900640,140.08,174.15,+0302.68,-0000.39,
011,403021.80,-01650.730700,+03894.900430,137.13,175.07,+0302.56,-0000.39,
011,403021.90,-01650.732710,+03894.900260,133.95,176.20,+0302.48,-0000.39,
011,403022.00,-01650.734690,+03894.900140,131.13,177.04,+0302.36,-0000.50,
011,403022.10,-01650.736620,+03894.900050,128.13,178.05,+0302.27,-0000.55,
011,403022.20,-01650.738520,+03894.900010,125.89,179.25,+0302.12,-0000.58,
011,403022.30,-01650.740380,+03894.900010,123.49,180.50,+0301.93,-0000.61,
011,403022.40,-01650.742200,+03894.900060,119.48,181.61,+0301.70,-0000.79,
011,403022.50,-01650.743950,+03894.900130,116.37,182.85,+0301.64,-0000.61,
011,403022.60,-01650.745660,+03894.900220,113.12,183.61,+0301.71,-0000.45,
011,403022.70,-01650.747320,+03894.900370,110.53,185.42,+0301.71,-0000.29,
011,403022.80,-01650.748950,+03894.900590,108.23,187.35,+0301.67,-0000.20,
011,403022.90,-01650.750530,+03894.900850,105.95,188.51,+0301.62,-0000.12,
011,403023.00,-01650.752050,+03894.901150,102.98,190.35,+0301.62,-0000.09,
011,403023.10,-01650.753540,+03894.901490,101.01,191.78,+0301.61,-0000.13,
011,403023.20,-01650.754990,+03894.901870,098.60,193.55,+0301.61,+0000.01,
011,403023.30,-01650.756390,+03894.902290,096.76,195.33,+0301.64,+0000.00,
011,403023.40,-01650.757740,+03894.902760,094.60,197.86,+0301.67,+0000.11,
011,403023.50,-01650.759050,+03894.903300,092.20,200.00,+0301.61,+0000.00,
011,403023.60,-01650.760310,+03894.903890,090.21,202.66,+0301.47,-0000.13,
011,403023.70,-01650.761520,+03894.904530,089.07,205.75,+0301.49,-0000.19,
011,403023.80,-01650.762690,+03894.905240,087.67,208.89,+0301.43,-0000.20,
011,403023.90,-01650.763820,+03894.906020,086.50,211.85,+0301.38,-0000.17,
011,403024.00,-01650.764910,+03894.906820,085.74,213.31,+0301.30,-0000.21,
011,403024.10,-01650.765980,+03894.907610,084.24,214.20,+0301.33,+0000.27,
011,403024.20,-01650.766960,+03894.908500,082.17,218.83,+0301.22,+0000.09,
011,403024.30,-01650.767870,+03894.909450,081.72,222.67,+0301.12,-0000.00,
011,403024.40,-01650.768720,+03894.910440,080.62,225.88,+0301.06,-0000.04,
011,403024.50,-01650.769520,+03894.911480,079.98,228.81,+0300.96,-0000.16,
011,403024.60,-01650.770260,+03894.912580,079.86,232.79,+0300.80,-0000.52,
011,403024.70,-01650.770910,+03894.913720,079.68,236.71,+0300.63,-0000.74,
011,403024.80,-01650.771500,+03894.914910,079.26,240.55,+0300.41,-0000.85,
011,403024.90,-01650.772020,+03894.916100,078.28,243.78,+0300.25,-0000.90,
011,403025.00,-01650.772460,+03894.917300,077.19,246.89,+0300.20,-0000.81,
011,403025.10,-01650.772830,+03894.918510,075.66,250.72,+0300.15,-0000.74,
011,403025.20,-01650.773120,+03894.919720,073.97,254.39,+0300.13,-0000.68,
011,403025.30,-01650.773330,+03894.920930,072.85,258.49,+0300.12,-0000.57,
011,403025.40,-01650.773470,+03894.922160,073.56,262.91,+0300.12,-0000.58,
011,403025.50,-01650.773540,+03894.923400,073.59,266.78,+0300.13,-0000.52,
011,403025.60,-01650.773560,+03894.924650,073.83,269.83,+0300.15,-0000.56,
011,403025.70,-01650.773520,+03894.925900,074.48,272.60,+0300.14,-0000.57,
011,403025.80,-01650.773410,+03894.927160,074.77,275.93,+0300.13,-0000.58,
011,403025.90,-01650.773250,+03894.928420,075.51,278.32,+0300.10,-0000.94,
011,403026.00,-01650.773080,+03894.929680,075.97,278.91,+0300.09,-0001.14,
011,403026.10,-01650.772830,+03894.930920,075.67,282.28,+0300.07,-0000.99,
011,403026.20,-01650.772470,+03894.932130,075.38,287.20,+0300.08,-0000.71,
011,403026.30,-01650.772030,+03894.933320,075.84,291.27,+0300.08,-0000.46,
011,403026.40,-01650.771490,+03894.934490,077.14,295.91,+0300.04,-0000.31,
011,403026.50,-01650.770890,+03894.935630,078.17,299.25,+0300.07,-0000.21,
011,403026.60,-01650.770220,+03894.936740,079.16,303.17,+0300.07,-0000.21,
011,403026.70,-01650.769480,+03894.937810,080.06,307.06,+0300.10,-0000.02,
011,403026.80,-01650.768690,+03894.938850,080.58,310.03,+0300.05,+0000.06,
011,403026.90,-01650.767830,+03894.939860,082.04,313.72,+0299.99,-0000.15,
011,403027.00,-01650.766910,+03894.940830,083.81,316.09,+0300.03,+0000.07,
011,403027.10,-01650.765950,+03894.941770,085.00,318.69,+0300.11,+0000.11,
011,403027.20,-01650.764940,+03894.942670,086.17,321.01,+0300.22,+0000.27,
011,403027.30,-01650.763880,+03894.943540,087.84,323.47,+0300.39,+0000.32,
011,403027.40,-01650.762740,+03894.944380,090.25,326.40,+0300.44,+0000.25,
011,403027.50,-01650.761560,+03894.945200,092.25,328.23,+0300.54,+0000.32,
011,403027.60,-01650.760350,+03894.946000,093.10,329.13,+0300.64,+0000.54,
011,403027.70,-01650.759110,+03894.946770,094.11,330.99,+0300.77,+0000.57,
011,403027.80,-01650.757810,+03894.947480,095.78,333.17,+0300.95,+0000.52,
011,403027.90,-01650.756460,+03894.948180,098.81,334.60,+0301.17,+0000.56,
011,403028.00,-01650.755050,+03894.948900,102.02,335.41,+0301.25,+0000.40,
011,403028.10,-01650.753610,+03894.949610,103.89,336.46,+0301.27,+0000.31,
